ID,Is_Lead
SRM7YXXR,0.27414498
LGMTGINQ,0.17992239
JONKATTT,0.4710033
AKBA5NQG,0.052533116
VHPG9ETN,1.0
AVBKBHMZ,0.046845946
MPCFUDFW,1.0
7GAFQU87,0.5163483
RXVHWSQU,1.0
GQIKXNI4,0.017671809
RAHDECAZ,0.98355466
GFGEMQCQ,0.04731684
M9ARMS67,0.43649545
JOKMYWXJ,0.02478186
B83DFGDZ,0.060713187
NLVHJTPT,0.018750379
RF7BHSJH,1.0
RKTJKDCV,0.084621124
JSRBSWX2,0.9788519
HVXFZDTY,0.4899264
TAXE8DSG,0.48350832
ZUN9KBRV,1.0
DJPZFXZK,0.37651235
65V9N94N,0.6578299
SYPYGZNC,0.33830774
FNKSDQQD,0.422814
GZZ7FCZ9,0.1095205
XR9J9LBB,0.29682285
JSJJMUAT,0.4180775
QVTNNSUZ,0.3129796
MOPFSCF3,0.07672218
WBDPDM2F,0.10367434
OAETWJSA,0.06896169
NCUEUXBH,0.0105929095
6DCZF9KD,0.060664617
FVCAIUGN,0.042102918
FLWPYJS9,0.02918044
R34IGFBH,0.46806225
BEN46YPZ,0.9999989
RTC9XRRE,0.16460784
BVCVZ8UR,0.07826405
LFLUYNCU,0.009439254
VHPGQJBF,0.9661459
6SDHV3SG,0.9159984
D8X9DSRZ,0.46996045
EF6YMQXK,0.9998441
8VNGLAHE,0.030079685
SA47MGTC,0.08524813
3VRN23EQ,0.07289354
DWURP2T6,0.72462624
ZFBVUBIO,1.0
NX4R5ZWQ,1.0
CSNXJWQB,0.07900017
FAYPFOWW,0.12279509
JXMM4GVZ,1.0
UKDMTB2T,0.03072704
CX3WJTWN,0.08174128
JKSWVNN7,0.07322767
3PBVG2GR,0.047998093
AWEIZMQM,0.9019467
O9DXCB6O,0.8062014
2PVTHSZF,0.0697135
AH67ATFT,0.34153712
IP9PUU9E,0.23864016
KVMGODOS,0.03249603
VH8HDYZM,0.16474377
CUHTW4GO,0.050625768
2H48E2MK,0.016980454
DEINRTTF,0.30989423
JGOONM2B,0.14485034
ECMIGQ7M,0.028008154
UHVCYZTZ,0.0369562
ZWBPW9SG,0.9996997
6QNCR47L,0.20491354
DNPT54D3,0.9264686
R3RJMQMN,0.034298804
GMDKMRHF,0.038252216
2J4ANPXZ,0.23361252
TMVD6UYZ,0.042104054
7VIGDRHT,0.14744522
HP7YVJWV,0.13201784
EU7HEMYF,0.046857193
FV4TV9HP,0.08977648
KUAE3NCL,0.16413158
PBSU3PHS,0.40599278
YIKMU6KZ,0.0711652
XZQNNKNN,0.0938466
AC3QAB55,1.0
2TWUOAQ3,0.06864495
RQAURDVN,0.028327664
TAQY4FPQ,0.10167017
OUVJLWZ5,0.3463778
ELQ6A6R8,0.07648727
JMRBDWFB,0.013406376
GPQ4SG3X,0.9978143
LPSR7SX5,0.9140062
5WRDEPO6,0.52019817
WJ7JUVTC,0.5754518
FZXM4HRK,0.31839883
K8DOSAPX,0.27804083
8B5HMAU5,0.06605428
9SZGWCC2,0.17978346
BJKBKRD7,0.04516075
FXCKSDF6,0.031834867
XNEQMGTN,0.03198742
G4LXCDTJ,0.1709132
AYKZEVSK,0.021674976
UY2GHQXE,0.7354294
XPQU7KCW,1.0
MXY7AFHQ,0.25617978
SU2N2MO3,0.25269616
6VHPNNWF,0.9971629
TDTKIWKN,0.026636265
CM7YRMXG,0.041298267
C5TH5YA9,0.06665988
COULNPP5,0.069519736
MZXGMJ5W,0.049817283
BWM7DAHZ,0.20874016
NAGYH2ZT,0.011573161
2IWKABKJ,0.14257137
HAJ9DQNB,0.04795516
NEN8KJPL,0.24971901
YXJKLPBP,0.12812966
2BGVACRB,0.028334541
59QWEY4S,0.02039422
8QXSVHSM,0.062477775
LVDJBJRE,0.032935753
BVF4XSIM,0.090977244
PTCX7T7D,0.9973347
XEJ6ADZR,0.37121853
FQAZ8IVN,0.053858522
FR99VJQW,0.3113698
SZVVPYVI,0.368928
ZP4XJJXI,0.21789168
NJPR7CA8,1.0
CFC4UIXP,0.6505483
KJAHFTUJ,0.030669726
JXRFZO8K,0.02637768
AGXSTGOF,0.030644916
4DFNZJFM,0.40549922
SF9YKZYS,0.99763894
AITYCNDJ,0.058110677
LNSGSUAI,0.999899
8EYYOFCB,0.9988721
88BK6AW5,0.081648625
JKGHOAA3,0.02866383
TSR8VBBL,0.06802257
B3QYUPKW,1.0
6YEFRUZO,0.21809389
WMPXWNUN,1.0
MHVTMG4K,0.9531428
BEJLUWKK,0.22627725
EGIVPJO7,0.11218919
EGD2JQER,0.3520825
7RJP8SYB,0.8593891
BLGJA2YK,0.84954554
MU6ZKDAN,0.030786388
56REUBYZ,0.2993165
M2AVDPFR,0.9999802
CHVCUU5M,0.04462287
3FUTZGKU,0.090852275
TNUKKYNW,0.13368393
ZPZEQYIT,0.00601593
NSAFCUDM,0.08756097
BVLIYOH2,0.15725532
EK9PUKAH,0.11964828
HI3SAIXN,0.76106846
MYBSMDRN,0.34389734
73YP3SNM,1.0
DIFPJDVR,0.09859726
WNJMVWBM,0.14925326
A35XUXP8,0.031201925
LBQMPW8C,1.0
EZWMZG5A,0.0045244847
GDTFXQLY,0.99989104
EFLYZPMF,0.012731905
2YYZL2QT,1.0
SH8E9PNJ,0.01103639
BUHXIKAT,0.42747265
5SRE4HXS,0.023708697
3YMVFSK2,1.0
MUDKZHTJ,0.0019958387
P9C5X2LS,0.7105712
AD2HMQFQ,0.92477477
HJWNZJFW,0.059504207
SKWHTQJM,0.97380745
NIFRAABV,0.047689226
2DR2KVJA,0.5351672
O4XMM7ZN,0.069381446
EJJYPY82,0.213503
MYC48ZJF,0.079492055
DUWRA9Q7,0.93730813
3DCT5ARU,0.24625772
4BAQYY22,0.18257481
P464PM7T,0.045463357
J4DPXXGV,0.24830726
AXJWVFVB,0.9999999
J5YJGGB8,0.11463257
UAWSJGRQ,1.0
KSP35DAM,0.9408962
SMPAJWIJ,0.43757114
EJ7IAXPG,0.07639858
GHXW2WNY,0.18744576
G5BDWQXQ,0.12798095
8TNKXWTO,0.25837722
VPXHSLVO,0.02804241
LM4W99NA,0.024659252
B8MV93SZ,1.0
XCTSY3NA,0.9998418
CDEIKUMY,0.06296501
KY8SWDE7,0.4338588
FUFCGV7N,0.081219785
GCJJUQHX,0.22975206
6DQVJRZ2,0.05392647
KHRVT5VV,0.6064517
MPJYW7CQ,0.33123258
EBCH5BMD,0.023736067
DF2TMESF,0.28220037
O7M9M5HN,1.0
4HHAYWBX,0.99999905
4XXSJHBB,1.0
H8EHZXLM,1.0
JP4TZJE8,0.76511145
7DYGT6WN,1.0
6WQAZCXH,0.028570957
Y8UGM3W5,0.92792356
BTSS9I4Q,0.48262236
YBNFEOQP,0.34380233
QETDDXFQ,0.5102449
MG4QTYQA,0.07065871
7WDMMQXV,0.12977517
JV2WYMPE,0.21062455
9YRZHDM3,0.3208631
GHJQEVKX,0.90398455
GS7CGYRY,0.036982946
3WEJ8KTQ,1.0
T2J4AAXY,0.03711516
ZRFPKINV,0.02444621
AZ2NAPG9,1.0
GSAUJGCK,0.100433975
UQ9XGEB3,0.03372388
K7DGZEZJ,0.9999995
7YMV6J7Y,1.0
S7GQT4NG,0.9298716
WT3BWFUA,0.10382145
M62TBZNX,0.99398226
TZK4SA2T,0.50525475
APPMM6MR,0.044191163
ZO5XHRXH,0.062873766
KDJWRJU4,0.06813403
DFQDSE2S,0.020421108
FBGEPABW,0.9986426
8OSMKEXV,0.06926296
POKQIRON,0.3823706
ISY4FE3P,0.0550668
TCNQYGHP,1.0
JHD9KJTU,0.033431828
MHFXZHVD,0.115633115
2QKMNYTT,0.43124038
DM7C8MWR,0.37340003
29VPVK4A,0.12931728
SJCUNXDL,0.06939062
4ERK58PU,0.8490264
GPP4LFC9,0.100856744
GRCNV3SL,0.05445305
M8DRBSDJ,0.49652353
AHTJOYWH,0.089705706
H5BTKBWN,0.9999999
BBZUUNPW,0.87405425
KWWIQ4FK,0.08533814
HASMPTW3,0.06922075
SSE5HK3A,0.05457936
QH4AYTKH,0.022231262
AI4HHCHG,0.038729653
O2AHXNZ4,0.133459
A5MGEXZG,0.9469898
TQPMXJSX,0.047190003
FJ4ZCA6V,0.009081917
GB6XJ2F5,0.00040916767
9ZVHBNEW,1.0
LZRZWUEN,1.0
NQDKYEHY,0.10745202
6SWR5QFR,0.99999666
4YXKYB48,0.27113715
HNIZDBMP,0.07413871
7MWJOBZR,0.16564108
TIBB5W2P,0.029548006
B6ZDERFG,0.24194112
KAW3GWSB,0.0687609
N5XL4TMD,0.083472215
MF3B6DPV,1.0
EY3ZWHRE,0.028136775
XTQSB6BK,0.056190874
CJYS2ZAG,0.04478294
FQ8FSTBN,0.40972164
AAAJ3WZL,1.0
GBLJWRGN,0.09495573
32WQBKPQ,0.009653877
V8KVZBFU,0.119317524
7XWGFAMB,0.32944041
SNPBCCCU,0.19700141
KSWJMWMO,0.033419218
CAACPQOK,0.11379805
CGZVBKRG,0.17016588
3QQCOVXK,0.25241995
FVYYVUHW,0.0583698
ND2T86QH,0.06618541
IMCW9IJV,0.39581868
UMMSRHVC,0.6254952
BEA8HGNK,0.84534866
OHVTM86X,0.9929334
FBMAIFSQ,0.85859025
T4V44F2U,0.04867812
GYNOMPQE,0.42391327
HDHPCF2W,0.0644648
EFKUYC7C,0.062267885
KF9R2PC4,1.0
33DNCAKR,0.06822223
NG69KXAH,0.9999999
2OTDFT6B,0.9028504
LNKY3MVA,0.92393935
CFRK8LJF,0.5800477
BM9WTU3J,0.3603056
KXRK2UBA,0.17589596
JRAKZUI8,0.056185137
N5MM58FH,1.0
K4OZFSYE,0.059127618
FPLJ9YTS,0.009239183
Q3ZIMATY,0.029228818
63AODF6K,0.8258624
FQ27RMNB,0.31456053
9T3CGR4D,0.29359165
2UXINTQZ,0.97845787
FPLCR2ZQ,0.19012532
MSB9FCKA,0.073225036
YSREUADV,0.080948174
6GYJPGTU,0.06392427
8GXYQBVE,1.0
NWZEXWSA,0.05834241
LQZWDX5W,0.4385738
CCBRSMJM,0.9649616
D7JBWBWB,0.054334696
Y9I57SDA,0.08944674
HWMTQNHO,0.30915216
3OXNYENA,0.4182519
JXEL5J8Z,1.0
3EUUOSJI,0.5724203
9UYQTVKK,0.2403736
RHWGQRSG,0.6908192
HPRUVUQT,0.21817267
UURRBIMW,0.9999827
NHUHWRFU,0.05402067
JVDDUPZ2,0.46043518
JTQSBECV,0.09548504
7K6ESSRP,0.06471728
2G84RMND,0.007346967
CDQX7HAG,0.06077848
FXPWDKTY,0.096487716
EXRLP73Y,0.7028973
XYSSXDRP,0.6377748
H5DO2H5W,1.0
VPC4DGYR,0.07607252
YQFRKD2Y,0.10200744
KRMVZ4EX,0.07933952
DVB2SKGY,0.102118395
92AVEVNH,0.27231663
UWZK8X5L,0.02184194
8QYUWG8R,0.99710757
ZZCWIFJA,0.10323099
9LCIMFFV,0.22985555
JLE9ZVVD,0.9555474
TPHPTSCV,0.086320125
D5MNA53D,0.029725526
DVX4RQMM,0.91180253
IERNOEVF,0.15552902
HP4J6GKL,0.8332976
AS75XL9W,0.04885503
DKH6RTIK,0.045672376
BFNPKADE,0.0946703
YN9N35OM,1.0
B8TBLSJX,0.22922036
GBGJ6J52,0.14171214
84BBEXBR,0.0846638
BSWYV6YK,0.11369471
9RMOXYYY,0.15900075
EBYOZIKK,0.030273512
GPNNAQGZ,0.12788302
RAQHQJOH,0.14739546
AOS5AV4R,0.6432397
2CXFAX9N,0.1819306
HAREQH7D,0.4378772
EMUTTWG3,0.026658531
2OSWMSMM,0.991956
VWRYCQU8,0.46220767
GK4REJTJ,0.06674326
T4JZ5B7A,0.015838522
FHXCT7XT,0.009435563
YSEUFNDH,0.4471938
2VCKWG6K,0.0795565
VXAU6RX7,0.105152234
XQCNBWAQ,0.035942864
KBMBEJL4,0.23899016
CEJWCHAR,0.0046864464
3W8Q5VNZ,0.613411
JXCWE9CX,0.9923981
NLTRKDLS,0.85414237
CXWLQPQP,0.14641427
SKNN2CLN,0.07288039
94BY7BSJ,0.0053184573
VKGAY5TQ,0.1831093
9CIHCAT5,0.14308466
JEKQXTWO,0.13444456
KQTB38AZ,0.72638315
GGWPD7EU,0.9999976
THPJ6NIM,0.053445145
N4B9MHAA,0.9812531
V6Y55WFX,0.11231144
JDKSKG33,0.047012374
DDPMMCQH,0.06913778
EJLBHUSG,0.070120454
6QANMQWW,0.14719309
NUNEEDMB,1.0
NVDPOEGK,0.28366676
F9AGUH38,0.28312376
WPIQ7NKM,0.5200576
AESMSPVC,0.51389027
NXI2KGLU,0.07018973
BSA3UGEF,0.06818217
AVNCUFFQ,0.14259978
T4LTHRDU,0.935019
J439PKZ4,0.09816188
EXVAKIHF,0.12413805
GND2AT2Q,0.03597151
DEVBTR7W,0.1340778
XRDBUBMN,0.18248296
SBANFHWY,1.0
Q2SPJUJU,0.033223055
FPHTEZVI,0.2213223
4MFRWNN6,0.11466118
FJ3C3KTO,0.06486869
BCYXYNR7,0.11212865
CKBV3WTE,0.051898435
K9U5I8Z5,0.08391905
72UDWBTF,0.60401094
HSMCIT6O,0.27400634
GMMTFCQR,0.091672495
XWHZYQ7F,0.18747772
HRUADW6G,0.025884967
BCQLGY8G,0.99998915
K6SELOCJ,0.5943345
EWNXNY2C,0.06705409
NM8Y6RJG,0.11010966
8IW9XXCZ,0.7151265
KA98NMFT,0.15918507
BCYJ4BB6,0.08256307
TNCMSEHG,0.014679688
77A7WVWK,1.0
HCTVCBXS,0.51575375
P2G7UOBX,0.47024077
Y6WGOCGN,0.93032813
NNMGPBBM,0.020691276
IWRKHSTZ,0.07406071
JUWW6TY3,0.041286226
ZKUNTAZ2,0.9718532
4RTAVEBS,0.35896817
QURFGSJT,0.024607085
WGVUPCK5,0.040501937
WNNX42K8,0.15479422
S8IZLBRY,0.06930378
HZYQE3R6,0.423491
MGTEAQYS,0.02754907
DOZ2ZLBZ,0.032072634
HZMIGVYQ,0.082132116
CYSN2WZV,0.03719685
ADNPRXF5,0.042351864
TENLGYNX,0.42761356
5LQHTJMP,0.6003934
FCPGTIGX,0.15747735
DUOHGRBO,0.10297003
JU7M3GM6,0.10125257
KF5KGTEI,0.92465055
BQSIFCOH,1.0
7NFCVDJO,0.9636905
NAQQ7Z97,0.011508329
DUBTRAMQ,0.27313986
GYZGWWGD,0.04643932
7UCLPXSM,0.07374925
MXJMIVCV,0.07778033
GOKIY36O,0.06256533
IKG5C4DI,0.04535252
J3PCRJV2,0.56111264
FZ5VQPXQ,0.03829806
4KYIHKHB,0.68819666
VNVTXZNQ,0.056156237
EDASVC5W,0.86926293
W3XNGZWD,0.81762576
DWYH4LDQ,0.5616808
9GIITKSF,0.10106098
GPH2QZLM,0.6286389
2KQBAP49,0.47092226
YRXEDGGR,0.079029836
9E32NWH8,0.77394956
MHAW3QDU,0.34728605
LJTCL8K9,0.22019905
35DCHROE,0.07941247
BQUFA9XR,0.66650796
CDKU4T7Q,0.9985405
SRXK28KV,0.57286364
LLCHNQZG,0.05413912
4DGFGSRA,0.5333672
8KEC6MDB,0.41327876
BUVTDUHR,1.0
AK9DGNBV,0.020862835
EGNXEI45,0.040377352
QBVCKAEE,0.011570948
GNBZSOEM,0.1589924
HZNYQV3O,0.08096016
34TDZ5NJ,0.9888287
7V6BSTVS,0.96078986
MXRZGCCF,0.88724107
M3EA8APP,1.0
K6TYSV2Q,0.12825653
BKVTLKVO,0.41582552
XY7MHXDW,0.9927268
DPTY8W8Y,0.2585378
AG6MLBHC,0.42851877
BV4AXAJY,0.05251273
WNHAPCW5,0.3569121
P2KRT2SD,0.6720343
AUT3ZEYN,0.03715377
QPUBGMQQ,1.0
ATCDGBCX,0.04345984
MMANMKFR,0.3870881
KKE4SBIP,0.22821608
BQSXMZ3T,0.1577802
MJFQ9PYX,0.6006185
DU9YLYDP,0.060779173
NDRESCBP,0.10368324
SGAOZMGI,0.099373795
DBA3MMMI,0.070704564
A7RZ5M9C,0.9999995
TAHJKN66,0.019010289
RQ7H7XNH,0.947756
ZSKUHE7U,0.19253065
MGTSJQ4C,0.16516185
3NBL5AU8,0.38791874
ABCE8KZR,0.13471277
GTGUIZ4M,0.06712853
2O2ZFK36,1.0
46LNEPDZ,0.5008268
6BJULHSQ,0.009046407
FUQMUWUV,0.986753
ODQGHEHS,0.073941715
WS35OIAA,0.046076123
2FCJEFTS,0.08756804
NUO3EWRR,0.9991972
DXBLBYIN,0.1906848
2TPQOE9S,0.013728213
RKOEUNJT,0.05858582
JJYYNJC6,0.082336396
4QKQJV22,0.11738736
7P9VLPVR,0.07845226
EJWHN62P,0.1122916
M5I5AWMK,0.69714963
VTDDRKUS,0.03524551
FZRT66EG,0.75452703
5TUFPPGT,1.0
OLGLPEEW,0.9512949
GCKGKGUH,0.2706084
LZ8DKOI4,0.037096657
QPDLGJKJ,0.90075934
THX4JBK3,0.9075605
DTXYNPB2,0.033523005
7ET9U9NB,0.11135289
IJSUA7KW,0.2533535
FULXNNF3,1.0
BX3SZXCJ,0.9147917
4WUVA4SY,0.01173868
2VOPNFFV,0.05307293
VYXVFBBA,0.030677067
6UZAZ7XC,0.05538557
7XUCPJRF,0.061793793
RY2RN5IT,1.0
EFVRMKCY,0.034921218
GLSPI5LB,0.031422317
7MZNYAFA,0.082820125
EJXFJQ5S,0.30937988
DWQ4LNLB,0.08023109
5BIUCHZS,0.9537814
MSMRQNY8,0.06630441
C58DXJ5Z,0.13933867
ZACSCRPK,0.07573003
A3DTBA8P,0.016555818
3OKQQQLH,0.022283465
TVLEN6AA,0.07949999
5DPQDQTC,0.1595967
4Q8CAZC9,0.35395455
ES5ZM2Z3,0.73084307
XPNGMO6E,0.9999529
ZLSPPVU8,0.052010458
HO5CMHNY,0.9179053
HKWIUXKS,0.100928545
KPSVHDJ7,0.052995723
ZNQBUYHP,0.055748507
7YTXFJN3,0.86367506
MDMYFUO2,0.90327126
AIEYW64A,0.03344982
LDZGNFS3,1.0
EOKSFJNK,1.0
3LID7ACX,0.03695374
EEQJUFXW,0.99174714
KVD37E76,0.9444442
ZDA2COQT,0.3413258
CPKS8DQA,0.009912486
787BMFSP,0.028084047
KZZRO73Q,0.22125316
9CWYIYT7,0.86437523
7VXTUDKW,1.0
YRODWQUC,0.038459446
2JQQSA2S,0.09131862
MAPCQYAV,0.029956853
4DVFESPO,0.96697235
LBDGAVWT,0.14310746
NZXLF49U,0.040122166
7URQDM75,0.15583585
ILHYYJZE,0.19427158
6U92YCCH,0.24299322
BQUJDOZ6,0.43502393
7CLDFD55,0.9381116
22EDKIZA,0.9999951
LBT4MYRE,0.4066912
A5KTF3CX,0.06807582
H4RJUANY,0.05780053
JBZDBAXG,0.99809796
HHPGQM6K,0.9579724
7WADTKRQ,1.0
C9KSG2BQ,0.03155706
TB9PKONN,0.3979562
WII2KV5N,0.92886686
WCXFWV9M,0.1345856
L7J5QJDI,0.042605925
3T2S4KKJ,0.063186616
7GZFYJ7L,0.29455855
K9QQJRIN,0.9999912
EGUOYCQ8,0.04753428
HVQJU2WG,0.026699416
J84MPKSB,0.41922924
JJRTDNAP,1.0
UWD9SDWF,0.99971014
H4TUBHKZ,0.4177497
K8SDZZBU,0.14186591
WUQQCX3J,0.17614003
6FWUU4W8,0.072684884
76KT4S3O,0.077077866
JNFCNNKG,0.38634455
RYGJCLPB,0.06526822
D9UTUMNW,0.011748591
HOLFMSY8,0.014572003
JCSGG2C4,0.06209323
PAQHRG9U,0.46680328
AWZP7PWR,0.21569733
NIBCDPQK,0.02878061
PL8IBYDI,0.08371367
4QBUVT2R,0.037629444
BMGO8BCF,0.08035677
PBKISKYU,0.37870172
SGHATFU4,0.10826255
WSZJKTSC,0.11449025
WHN4MRWD,0.096046224
VECBTQYC,0.031079873
2CCNNXNW,0.14404063
VHJNGAXU,0.9518032
ZDBRSPQH,0.0114765195
RPUG7AIU,0.08075798
ND3AXCN8,0.38566652
NNERFLRY,0.22881523
DCSW7764,0.32118326
ITG85WQC,0.30237386
GZQLSBDS,0.041983414
FA57MVJC,1.0
42FYKC8T,0.8425014
XSWFINWM,0.030077314
ZMLRYQRB,0.009929188
AGEPYM6G,0.9340239
5MM72JUA,0.06532393
GXPQDWXA,0.09094021
EQKZHMR8,0.05350499
EJ3S6ZIX,0.032334894
YWAE6TRZ,0.06219121
MY4E67MP,0.33588082
BDFFZNQS,1.0
YQOHVKJ2,0.018623555
H585JWQ7,0.07696716
643TVQZC,0.40249848
ICDVPDE7,0.9999039
ZRUCY4TX,0.25462782
A2OWHKMW,0.04103549
GBM7DGLU,0.17587852
M7YJ79BF,0.9999999
M5XYNFVB,0.118170045
QVKWXKXB,0.041743677
NIYVFM44,1.0
9DKGKJXP,0.13376106
KVGZ89U5,0.015245027
ENN4SLPZ,0.10752238
TRHVEUYH,0.20454375
ODDOGJF5,0.8315376
AJBLC8WR,0.04216058
4BNCWVUH,0.0037582584
E64EXNWQ,0.0284733
5EVEJKHP,0.119003065
V6LBCGXJ,0.47367993
ADPSPXB8,0.04857458
BV2HJ2TT,0.95724905
JSYJG5P3,0.36639062
D6B33XTG,0.10672834
YPHSF3LF,0.69606346
C4QDFOIY,0.4656705
ZJJNMBVN,0.6883094
LCWVE8QY,0.9516767
6MFMIDWP,0.028871818
6MBZOKYL,0.6555732
N8FPVKTX,0.070420034
BX5KAGFR,0.15331163
9NQB4HNE,0.064839244
9UGKHTTH,1.0
3DSAAPOX,0.07508317
HI5Q7PIQ,0.2925161
FJJJ22TI,0.0017935358
N3HQO3QW,0.011869367
QPW8ER6W,0.049694967
55CGKFUD,0.5575017
AWGXSOMQ,0.5411793
LY46DIAG,0.3167593
4A3Q3HRM,0.011435926
JHXRVBEE,0.09439172
HP2AGSMM,0.9196321
YE4SQF3U,0.08007998
LNNGOFGJ,0.06453529
IF4CAX2Y,0.43359077
D3LPIRCT,1.0
EVSX6OTM,0.02563092
PNWSKYYR,0.10300964
EZZQ3MSU,0.06097108
RRAHMIPW,0.052937742
WRQPAM4S,1.0
HMQYU4TW,0.17291518
BSHEZ4EW,0.05257562
PCU3JXSA,0.80490834
IJSZEXOK,0.04260582
JRUH9JYU,0.36802116
YZEAT726,0.07622921
YBZPVGBP,0.21136855
L8TVVNWM,0.10908102
VOBMBPQI,0.022799911
DBGFKTPN,0.16340257
4DPQYOGZ,0.8589236
3UNPMPO2,0.018042713
KDJVKOMD,0.3670454
6PLZOHPP,0.06521053
CCUCK4G9,0.15258984
DDXTBBLF,1.0
KXA9EYWG,0.21693681
FHJPWA7Q,0.6419698
CHBU2UTY,0.08063637
NNMVVWPP,0.04347516
QHZKTSXU,0.9639142
AEJKLYTY,0.32098708
CVXRZ2HW,0.90501356
IZMDZHJV,0.87085587
B8J4O5SA,1.0
7XUETQUR,0.07056442
XPPWE26M,1.0
KZ8XF9S9,0.34951612
VPEHICNI,0.99677855
NZVJTKFR,0.075140506
OSRJTZEA,0.51224643
5YK37MFA,0.47782382
FEWVCYJQ,0.079637095
AEHGX2ED,0.26714295
BTZXZOWP,0.0037650329
PTKRAXHI,0.95985353
A5JXFPTW,0.02975306
UMMP4UBR,1.0
GQ6QMBG2,0.026566816
2VNCFJDT,0.063247964
KI8YT8QX,0.8641466
N3VXGTA3,0.42902958
6XIZFPE2,0.034980305
92NA8R6Z,1.0
ME6RJY5H,0.11952633
IWBB7T6V,1.0
CXSXLYV8,0.11706417
2DENCTY9,0.94378686
ZAGEB3YU,0.062311742
I3JPUUQH,0.33502886
UCBXPH7W,0.059437823
K3MVPTXQ,0.08085355
EM2K5LJU,0.04215905
GW8VBY8A,0.0340376
BVFLHQZB,0.23896515
XASHHBNN,1.0
B5YEFNSV,0.99999905
MFQG8ZKA,0.009788576
KLPVBKQY,0.90110683
C85WQYB2,0.99924797
7YT3VZNJ,0.0652199
KTUFWATK,0.26135212
S9ZBPZST,0.033045698
KP2GLYSZ,0.081106104
WDSTBIDV,1.0
9G4AJEH7,0.9999999
FDRRXGDX,0.13451108
7YQDC7PK,1.0
YNUQUYQF,0.06056107
KJBPSU7P,0.03977514
LZZQW6F8,0.051508114
JLRTLHDR,1.0
S7F6R4JP,0.9500171
GKHEYD5C,0.08729676
CHXKDPMW,0.9595923
4MP58F6F,0.9999999
J2NECZTY,0.33379444
C9RNDPDR,0.54470086
PBHSVC2A,0.06442818
IHBD68WD,0.9994342
P8WWQGI8,0.23016858
NMVA3GDL,0.061369136
UQAH9KRF,0.025298374
ESQGCVV7,0.060277387
B3XFEBJM,0.1103521
KPRKDSYJ,0.64249337
BXRQZHWC,0.75441456
AHWV6VRO,0.24404183
WCEFSH25,1.0
B5OGCTUU,0.059172288
HNQVKGX2,0.046636704
JDFF8ZOI,0.6600276
NJ44YTCX,0.028746054
MVQLRFQQ,0.46083602
BUX4USWC,1.0
BCIFSP39,0.2891239
96SASSSG,0.2310644
MWURIJVA,0.074557126
N9EPX3F2,0.05940604
9QWPAVH4,0.030586602
EZFLBA5Z,0.092805415
6OTIBVB4,0.9999999
KUKZD4GB,0.9999999
YBGERXAE,0.6619324
MGYGWVFZ,0.38733876
7MWNOOEJ,0.1319426
R9VTENPZ,0.019847417
8YNVK4ZH,1.0
BJ5K89MG,1.0
TVCZYMHP,0.3782558
BQQQN2L4,0.09223574
MEHCW4KT,1.0
7NRRGP4W,0.44044495
NXG2C4JH,0.043780144
V7H53HKK,0.052939378
IQRKBRG7,0.9077463
W63C5SMI,0.07200118
5EXRNLKP,0.99999976
EB5DBNW2,0.035986416
OLYX32LS,0.9897854
PNW6WDFY,0.10682037
A4ZRATDK,0.4926039
S46NX4OQ,0.82220215
F7KYDLJW,0.41652757
QF2QVEV6,1.0
CEFQ2HPE,0.41429973
NYY6AY6Y,0.15333934
ORTNY95D,0.003533582
JY4EPCBJ,0.09430518
NFYPZR4U,0.048077025
NM2VKPMI,0.38411516
B7UQHX5V,0.6939802
JURABXW8,0.24028255
APJQJDX6,0.17236614
RNFXSXBN,0.04165843
BRNONIQG,0.061246436
LFMI9KPA,1.0
JRDK98HI,0.8373925
57K9EA3Q,1.0
3DJCRW2M,0.07193098
BGCCLESW,0.034669664
FTWQHQ6N,0.4593786
YWSX4B3I,0.07400037
LHPSPS7I,0.08226723
EUUJRQ8K,0.9656005
YSTWRSD7,0.03435463
VWH6MUNY,0.75341743
7NGF2LU5,0.5680717
FCVQD9X4,0.41429627
QHXAM3O4,0.08802358
CPJFYDRF,0.12874636
WFFCZAJD,0.18126021
GRCRYEZU,0.0766339
QCQWPBTU,0.038529217
GPFPKK4B,0.15295266
DSBHNEFY,0.056910515
OB9VQ2N7,0.18103999
CZ5I9YPA,1.0
L8U5C9MB,0.060992055
MSWQGFZE,0.1426227
JIWFMEUU,0.66750497
IA8XHPIP,0.039306927
YBSV9PQB,0.9999796
F88UBI6Q,0.038877252
5KTAHPPX,0.15746596
5ETGAFC8,0.057537116
HM8D6WED,0.12338075
GDCEFCTQ,1.0
W6JMZKDA,0.016969696
MPSQ5TUU,0.07674948
NRNK288J,0.060998242
2RWFRGYD,0.26852143
RT4IUZUB,0.008104241
CHYS8MGR,0.999009
78OB5POC,0.03314227
KAB9NXON,0.07908903
RHAZQQV8,0.12721209
BPEVW8OR,0.012182811
4OYYVKA4,0.05466342
FJBPBWKW,0.066759
JZSLPXRT,0.9486075
VZCRTOFZ,0.06298856
KSTERV2T,0.08084064
ZADJWMNS,0.07491454
DLTVDJXZ,0.9934655
LGYDT5NR,0.13974854
HZQCV8WU,0.987089
USCD8GHH,0.07964713
RWDZQ5TJ,0.071115665
GR38W8PK,0.3049035
NQAKJEOT,0.060948595
QMCAOKZ7,0.06509819
AF4V3JPV,0.030345626
VHZ8VAT4,1.0
RR2KUTPK,0.79929477
MES6B5QN,0.5236323
